S0101_C01_001E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007_8E,S0101_C01_009_11E,S0101_C01_012_14E,S0101_C01_030E,S0101_C03_001E,S0101_C05_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
5123,73,161,1065,1144,981,721,2680,2443,48201510300,48,201,510300
3870,68,111,868,1066,680,353,2098,1772,48201510400,48,201,510400
3733,34,191,1366,846,537,325,1909,1824,48201510500,48,201,510500
7004,23,1091,2845,1525,690,267,3647,3357,48201510600,48,201,510600
4905,27,557,1956,1060,577,245,2395,2510,48201510700,48,201,510700
8400,142,478,1991,2180,1959,1132,4433,3967,48201510800,48,201,510800
7568,27,496,2759,2207,689,334,4277,3291,48201510900,48,201,510900
3108,70,223,901,507,392,431,1673,1435,48201511001,48,201,511001
4400,55,391,1502,730,675,481,2357,2043,48201511002,48,201,511002
3514,79,95,1255,752,611,342,1862,1652,48201511100,48,201,511100
5998,114,158,2054,1707,613,559,3099,2899,48201511200,48,201,511200
4124,47,322,830,991,792,358,1795,2329,48201511301,48,201,511301
3716,71,212,913,837,687,470,1851,1865,48201511302,48,201,511302
3113,55,152,824,720,646,320,1707,1406,48201511400,48,201,511400
8052,162,319,2404,1531,1481,753,4251,3801,48201511500,48,201,511500
3542,38,415,697,855,688,358,1634,1908,48201511600,48,201,511600
2088,27,143,498,441,378,214,972,1116,48201520100,48,201,520100
3363,226,175,285,863,819,492,1585,1778,48201520200,48,201,520200
5355,111,445,1194,1036,1079,590,3006,2349,48201520300,48,201,520300
3303,72,374,622,631,692,281,1698,1605,48201520400,48,201,520400
9579,517,1118,1618,2147,1297,421,4681,4898,48201520500,48,201,520500
2726,155,285,604,449,373,191,1358,1368,48201520601,48,201,520601
5681,288,231,903,1582,657,508,3107,2574,48201520602,48,201,520602
4334,152,147,702,939,713,504,2296,2038,48201520700,48,201,520700
2620,131,260,404,577,339,147,1335,1285,48201521000,48,201,521000
2304,57,193,405,611,280,119,1206,1098,48201521100,48,201,521100
5804,246,371,1166,1316,856,447,2998,2806,48201521200,48,201,521200
5461,255,340,846,1207,876,630,2622,2839,48201521300,48,201,521300
7766,343,734,1367,1546,1167,316,4330,3436,48201521400,48,201,521400
5621,262,560,727,1337,1022,635,2997,2624,48201521500,48,201,521500
3544,226,491,386,761,749,302,1927,1617,48201521600,48,201,521600
6773,157,643,1692,1368,1085,298,3468,3305,48201521700,48,201,521700
5866,231,743,950,1204,1352,560,2871,2995,48201521800,48,201,521800
6034,308,378,1278,791,1445,1091,2765,3269,48201521900,48,201,521900
4718,271,517,685,879,496,935,2345,2373,48201522000,48,201,522000
7734,291,774,1757,1253,1171,901,3703,4031,48201522100,48,201,522100
3960,186,320,563,760,578,476,1949,2011,48201522201,48,201,522201
4449,293,460,681,919,599,310,2386,2063,48201522202,48,201,522202
3979,73,413,640,698,784,540,1952,2027,48201522301,48,201,522301
3675,246,405,955,820,415,237,1847,1828,48201522302,48,201,522302
5479,133,412,1094,1025,848,589,2716,2763,48201522401,48,201,522401
3980,123,380,568,871,620,392,2092,1888,48201522402,48,201,522402
5157,278,228,342,1180,1071,815,2560,2597,48201522500,48,201,522500
6389,335,622,1261,1423,761,510,3549,2840,48201530100,48,201,530100
3679,83,216,701,765,739,521,1776,1903,48201530200,48,201,530200
2382,69,132,257,467,630,308,1093,1289,48201530300,48,201,530300
2932,163,215,356,672,517,428,1492,1440,48201530400,48,201,530400
5423,304,336,683,1083,908,659,2700,2723,48201530500,48,201,530500
3627,146,338,724,567,506,332,2008,1619,48201530600,48,201,530600
5929,368,686,905,1149,1038,353,2898,3031,48201530700,48,201,530700
4397,130,282,620,744,877,923,2226,2171,48201530800,48,201,530800
4132,49,277,522,919,771,683,2100,2032,48201530900,48,201,530900
3949,65,119,494,1159,700,423,1956,1993,48201531000,48,201,531000
3347,32,23,340,1077,662,276,1666,1681,48201531100,48,201,531100
3471,65,433,831,534,600,462,1767,1704,48201531200,48,201,531200
5967,185,566,1061,1471,685,533,2971,2996,48201531300,48,201,531300
2194,83,129,378,470,517,382,1129,1065,48201531400,48,201,531400
2856,85,113,579,453,594,564,1298,1558,48201531500,48,201,531500
3246,156,325,398,579,717,483,1636,1610,48201531600,48,201,531600
3515,105,94,537,857,603,442,1745,1770,48201531700,48,201,531700
2548,95,234,289,590,475,298,1235,1313,48201531800,48,201,531800
4974,201,417,741,845,910,696,2389,2585,48201531900,48,201,531900
6619,275,358,1727,1325,857,389,3463,3156,48201532001,48,201,532001
1139,46,26,102,272,245,163,569,570,48201532002,48,201,532002
7369,301,658,1051,1581,1273,827,4100,3269,48201532100,48,201,532100
3883,96,246,672,950,586,214,1769,2114,48201532200,48,201,532200
6993,165,643,1933,1456,715,407,3683,3310,48201532300,48,201,532300
6348,388,795,1094,1145,916,649,3288,3060,48201532400,48,201,532400
9319,378,1233,1099,1876,2157,799,4607,4712,48201532501,48,201,532501
5127,279,556,740,1097,978,504,2661,2466,48201532502,48,201,532502
7408,415,761,742,1738,1369,742,3850,3558,48201532600,48,201,532600
5169,249,482,891,814,990,606,2298,2871,48201532700,48,201,532700
1893,67,234,259,413,341,168,879,1014,48201532800,48,201,532800
5662,308,672,848,936,1223,593,2676,2986,48201532900,48,201,532900
2433,207,384,362,484,311,183,1108,1325,48201533000,48,201,533000
6879,257,457,854,988,1672,688,3529,3350,48201533100,48,201,533100
3983,156,419,658,827,631,509,1986,1997,48201533200,48,201,533200
6049,229,593,956,1000,781,779,2746,3303,48201533300,48,201,533300
11864,649,1214,1515,2249,1932,998,5339,6525,48201533400,48,201,533400
4245,130,534,565,759,956,525,2202,2043,48201533500,48,201,533500
5399,170,556,838,1246,904,305,2519,2880,48201533600,48,201,533600
5558,263,357,993,1118,807,306,2646,2912,48201533701,48,201,533701
3815,272,343,794,647,554,284,2014,1801,48201533702,48,201,533702
11239,497,1203,1879,2198,1548,753,5524,5715,48201533801,48,201,533801
7851,339,877,1061,1915,783,511,3932,3919,48201533802,48,201,533802
9472,664,995,940,2395,1479,928,4638,4834,48201533901,48,201,533901
4629,223,297,692,956,680,311,2229,2400,48201533902,48,201,533902
3237,100,481,581,612,449,94,1548,1689,48201534001,48,201,534001
6438,297,894,816,1154,829,572,3128,3310,48201534002,48,201,534002
2777,116,296,431,728,367,185,1431,1346,48201534003,48,201,534003
7952,255,693,1205,1490,1548,805,3782,4170,48201534100,48,201,534100
3289,110,215,671,574,514,260,1709,1580,48201534201,48,201,534201
9583,273,639,1832,1982,2043,1281,4684,4899,48201534202,48,201,534202
2279,75,139,373,478,265,214,1141,1138,48201534203,48,201,534203
10485,478,349,1205,2819,2469,1445,5652,4833,48201540100,48,201,540100
2522,31,127,401,560,571,253,1306,1216,48201540200,48,201,540200
6755,578,865,1208,1504,663,369,3568,3187,48201540501,48,201,540501
4790,163,408,642,828,1081,812,2435,2355,48201540502,48,201,540502
4076,254,299,785,781,956,318,2214,1862,48201540601,48,201,540601
7085,363,570,765,1635,1088,954,3320,3765,48201540602,48,201,540602
6924,340,806,776,1377,1393,872,3532,3392,48201540700,48,201,540700
7122,519,614,1566,1311,1290,415,3299,3823,48201540800,48,201,540800
2607,151,278,353,480,698,378,1205,1402,48201540901,48,201,540901
7058,285,791,1473,1379,1050,852,3722,3336,48201540902,48,201,540902
11346,715,1498,1569,2457,1971,1030,5585,5761,48201541001,48,201,541001
8858,585,537,931,2030,1566,929,4303,4555,48201541002,48,201,541002
13814,482,1024,1613,3921,2543,941,6730,7084,48201541003,48,201,541003
7423,275,734,1144,1239,1617,931,3703,3720,48201541100,48,201,541100
8854,709,571,798,1808,2612,847,4405,4449,48201541201,48,201,541201
8698,472,528,906,1905,2041,920,4575,4123,48201541202,48,201,541202
2688,154,153,292,477,806,448,1262,1426,48201541203,48,201,541203
12999,919,1143,2231,2360,2222,717,6120,6879,48201541300,48,201,541300
15920,683,1659,1929,3773,2931,1171,7414,8506,48201541400,48,201,541400
5493,289,418,854,956,1178,407,2713,2780,48201541500,48,201,541500
6137,172,468,938,1113,1344,970,2706,3431,48201541601,48,201,541601
10628,658,1411,1220,2124,2084,868,5817,4811,48201541602,48,201,541602
11084,278,1256,2305,2288,1747,496,4763,6321,48201541700,48,201,541700
6731,243,504,1319,1401,1107,394,3375,3356,48201541800,48,201,541800
8020,325,421,1344,1772,1664,561,4227,3793,48201541900,48,201,541900
15630,635,1549,1788,3807,2745,1250,7239,8391,48201542000,48,201,542000
25740,1056,2619,3733,6183,3286,1408,12367,13373,48201542101,48,201,542101
16690,901,1803,1978,3932,2553,905,7970,8720,48201542102,48,201,542102
24521,957,1933,3422,6666,3291,1085,10954,13567,48201542200,48,201,542200
14366,814,1125,1837,3518,2799,884,7282,7084,48201542301,48,201,542301
7768,323,879,867,2174,988,782,3896,3872,48201542302,48,201,542302
12600,523,1346,2889,2458,2003,788,6703,5897,48201542400,48,201,542400
2927,47,128,518,317,719,823,1275,1652,48201542500,48,201,542500
5841,228,383,1097,1297,892,466,2841,3000,48201542600,48,201,542600
5299,265,329,473,1455,1269,703,2862,2437,48201542700,48,201,542700
9529,490,729,1027,1857,1929,1386,4798,4731,48201542800,48,201,542800
26770,1295,1831,5041,5760,3733,1479,13165,13605,48201542900,48,201,542900
17355,787,1065,2226,4800,2284,829,8413,8942,48201543001,48,201,543001
27645,1250,1027,3261,7416,3583,2570,13737,13908,48201543002,48,201,543002
20730,1038,1877,3770,4557,2686,862,10755,9975,48201543003,48,201,543003
2536,186,159,431,392,548,238,1402,1134,48201543100,48,201,543100
8493,206,839,1899,1357,1718,605,4123,4370,48201543200,48,201,543200
5609,300,519,1273,1003,756,54,2728,2881,48201550100,48,201,550100
4381,58,404,1093,490,491,81,2047,2334,48201550200,48,201,550200
7639,631,1001,1564,1718,516,192,3471,4168,48201550301,48,201,550301
13811,374,1316,3102,2340,2059,543,6092,7719,48201550302,48,201,550302
15733,1064,1406,2334,3938,2086,646,8001,7732,48201550401,48,201,550401
11442,553,1504,1941,2184,2028,594,5892,5550,48201550402,48,201,550402
6803,438,684,1030,1308,1329,301,3494,3309,48201550500,48,201,550500
6982,425,674,1029,1120,1465,680,3407,3575,48201550601,48,201,550601
3178,139,438,377,680,592,301,1520,1658,48201550602,48,201,550602
6537,298,901,1044,1200,1034,378,3529,3008,48201550603,48,201,550603
3955,109,388,748,780,787,233,2025,1930,48201550700,48,201,550700
3668,238,446,415,647,756,313,1970,1698,48201550800,48,201,550800
9552,507,827,851,2367,1256,1268,4843,4709,48201550900,48,201,550900
3621,336,565,536,824,436,280,2006,1615,48201551000,48,201,551000
11366,496,1094,2131,2230,1835,1049,5773,5593,48201551100,48,201,551100
7480,433,493,1461,1484,1329,1027,3741,3739,48201551200,48,201,551200
4219,108,306,781,648,847,508,2094,2125,48201551300,48,201,551300
5122,59,376,1125,950,922,685,2635,2487,48201551400,48,201,551400
8050,289,968,1507,1782,1294,655,4102,3948,48201551500,48,201,551500
8975,598,1064,865,2086,1589,1085,4678,4297,48201551600,48,201,551600
8792,362,855,1880,1367,1768,1126,4449,4343,48201551701,48,201,551701
3972,108,236,453,753,1034,523,1868,2104,48201551702,48,201,551702
8597,285,676,1734,1867,1595,849,4408,4189,48201551703,48,201,551703
4210,87,381,250,718,1182,1060,1990,2220,48201551800,48,201,551800
6185,114,633,1943,1391,665,153,3153,3032,48201551900,48,201,551900
8955,170,470,1726,1640,1780,1216,4421,4534,48201552001,48,201,552001
1328,44,181,245,199,324,144,583,745,48201552002,48,201,552002
4324,189,433,656,1192,719,317,2320,2004,48201552101,48,201,552101
6166,227,430,694,1124,1562,1148,2942,3224,48201552102,48,201,552102
3136,125,208,426,574,716,485,1429,1707,48201552103,48,201,552103
7811,366,593,1422,1353,1401,761,3916,3895,48201552200,48,201,552200
4307,267,414,461,602,1036,706,2127,2180,48201552301,48,201,552301
4235,104,210,930,932,804,514,1982,2253,48201552302,48,201,552302
7519,297,483,1232,1593,1207,990,3353,4166,48201552400,48,201,552400
11484,625,1034,1983,2338,1743,988,6171,5313,48201552500,48,201,552500
6479,541,744,1245,1198,798,448,2948,3531,48201552601,48,201,552601
6648,166,722,1073,1594,1139,797,2941,3707,48201552602,48,201,552602
8427,176,586,1199,1920,1508,1429,3347,5080,48201552700,48,201,552700
9636,534,439,1289,1335,2547,2228,4613,5023,48201552800,48,201,552800
9033,264,681,1160,1684,1556,1336,4479,4554,48201552900,48,201,552900
5833,157,725,896,1241,1246,804,2985,2848,48201553001,48,201,553001
4813,166,534,538,1097,1018,790,2485,2328,48201553002,48,201,553002
6335,340,776,1089,923,1182,872,3156,3179,48201553100,48,201,553100
6827,136,1049,1004,1246,1160,794,3461,3366,48201553200,48,201,553200
6149,114,987,1130,987,822,202,2807,3342,48201553300,48,201,553300
4090,160,212,315,933,997,680,1943,2147,48201553401,48,201,553401
9127,298,1040,1106,1810,1865,1011,4563,4564,48201553402,48,201,553402
7843,478,562,963,1834,1463,975,3650,4193,48201553403,48,201,553403
6620,352,590,781,1545,1277,1025,3389,3231,48201553500,48,201,553500
7383,164,682,888,1695,1586,777,3516,3867,48201553600,48,201,553600
4166,199,292,468,946,731,665,2017,2149,48201553700,48,201,553700
2779,170,146,221,618,637,384,1398,1381,48201553801,48,201,553801
10168,334,816,1168,2535,1675,1377,4818,5350,48201553802,48,201,553802
8107,392,732,599,1481,1970,1430,3892,4215,48201553900,48,201,553900
3387,157,240,407,710,643,574,1647,1740,48201554001,48,201,554001
4178,274,246,258,772,1048,890,2070,2108,48201554002,48,201,554002
1161,57,62,55,281,166,344,524,637,48201554101,48,201,554101
9725,321,758,1369,2144,1992,1154,5259,4466,48201554102,48,201,554102
9537,380,1139,1273,2375,1512,1080,4536,5001,48201554200,48,201,554200
7238,312,349,586,1523,1751,1353,3689,3549,48201554301,48,201,554301
4639,216,323,513,965,995,553,2105,2534,48201554302,48,201,554302
15028,951,769,1743,3331,3102,1275,6732,8296,48201554401,48,201,554401
16345,542,1347,1590,4202,2973,1344,7409,8936,48201554402,48,201,554402
13044,515,837,1983,3396,1826,904,6016,7028,48201554403,48,201,554403
6353,364,378,600,1580,1103,552,3213,3140,48201554501,48,201,554501
6045,469,313,334,1500,1583,692,2873,3172,48201554502,48,201,554502
4504,208,253,365,773,1351,674,2328,2176,48201554600,48,201,554600
7773,326,673,954,1880,1214,1007,3696,4077,48201554700,48,201,554700
17986,796,1675,3204,3730,2835,1031,9597,8389,48201554801,48,201,554801
21422,944,1424,2343,4698,4064,3000,10126,11296,48201554802,48,201,554802
10446,432,1197,1397,2235,1934,1057,5062,5384,48201554901,48,201,554901
9646,441,583,1277,1983,1806,1192,4776,4870,48201554902,48,201,554902
13121,520,811,1849,3085,2237,1234,6592,6529,48201554903,48,201,554903
8293,478,825,928,1971,1159,1002,4176,4117,48201555000,48,201,555000
11024,569,1227,1582,2537,1419,1126,5423,5601,48201555100,48,201,555100
10255,549,629,1439,2616,1275,683,5154,5101,48201555200,48,201,555200
2224,158,147,327,513,406,255,1079,1145,48201555301,48,201,555301
19893,512,521,2611,5435,3012,1561,10145,9748,48201555302,48,201,555302
11985,491,930,1711,2953,1545,956,5718,6267,48201555303,48,201,555303
2379,66,264,164,454,484,506,1133,1246,48201555401,48,201,555401
8255,448,755,966,1431,1306,1791,3809,4446,48201555402,48,201,555402
5030,244,569,651,904,1004,664,2548,2482,48201555501,48,201,555501
29605,1670,1339,3699,7382,4939,2547,14574,15031,48201555502,48,201,555502
5743,270,502,362,1178,1373,896,3127,2616,48201555600,48,201,555600
9990,687,564,1097,2787,1563,658,4910,5080,48201555701,48,201,555701
14796,819,729,1616,4036,2356,1119,7418,7378,48201555702,48,201,555702
8639,252,1107,1501,1319,1413,611,4376,4263,48201556000,48,201,556000
4,0,0,4,0,0,0,0,4,48201980000,48,201,980000
519,68,50,79,133,19,6,192,327,48201980100,48,201,980100
5295,257,580,538,728,1199,1100,2656,2639,48203020102,48,203,020102
4552,235,332,415,971,827,920,2192,2360,48203020103,48,203,020103
3569,121,217,425,567,960,704,1886,1683,48203020104,48,203,020104
6613,239,447,573,1320,1597,1081,3187,3426,48203020200,48,203,020200
4822,240,391,835,661,908,849,2206,2616,48203020301,48,203,020301
3452,179,257,252,623,599,629,1504,1948,48203020302,48,203,020302
4065,94,563,668,479,660,432,1660,2405,48203020401,48,203,020401
4866,202,793,611,718,639,950,2378,2488,48203020402,48,203,020402
3074,94,307,372,744,395,439,1706,1368,48203020501,48,203,020501
4139,285,392,275,948,603,950,2202,1937,48203020502,48,203,020502
6341,380,521,789,1563,991,554,2968,3373,48203020603,48,203,020603
3607,176,191,444,606,977,515,1691,1916,48203020604,48,203,020604
6686,336,539,736,1291,1490,938,3348,3338,48203020605,48,203,020605
5499,141,269,803,955,1161,904,2754,2745,48203020606,48,203,020606
5669,216,178,1064,1412,945,852,3346,2323,48205950200,48,205,950200
3606,149,465,415,694,655,720,1926,1680,48207950300,48,207,950300
2120,57,201,171,351,460,542,1038,1082,48207950400,48,207,950400
2362,0,890,303,451,249,252,1199,1163,48209010100,48,209,010100
6190,82,5448,302,127,108,102,2334,3856,48209010200,48,209,010200
4853,162,653,1296,990,604,299,2417,2436,48209010302,48,209,010302
9097,198,3737,1713,1266,702,283,4861,4236,48209010303,48,209,010303
7923,127,3421,1621,817,654,71,3560,4363,48209010304,48,209,010304
12139,643,3037,2134,1688,1350,1620,5798,6341,48209010400,48,209,010400
5144,163,723,1306,753,709,553,2598,2546,48209010500,48,209,010500
12106,208,2161,1171,2393,2556,2099,5815,6291,48209010600,48,209,010600
8677,348,3863,1211,1073,749,719,4611,4066,48209010701,48,209,010701
2893,80,971,225,375,487,464,1254,1639,48209010702,48,209,010702
4605,243,418,189,872,1241,1141,2615,1990,48209010803,48,209,010803
9459,432,873,720,1323,2364,2307,4572,4887,48209010804,48,209,010804
9256,291,278,568,2626,1441,1120,4558,4698,48209010805,48,209,010805
4788,310,326,415,1133,1027,630,2374,2414,48209010806,48,209,010806
2667,116,244,213,453,765,458,1353,1314,48209010807,48,209,010807
6068,447,468,242,1191,1696,911,3114,2954,48209010808,48,209,010808
5842,325,417,363,1345,1528,930,3062,2780,48209010809,48,209,010809
8310,326,537,489,1671,2302,1367,4196,4114,48209010901,48,209,010901
18252,618,1648,2358,4566,2855,1761,8900,9352,48209010902,48,209,010902
7292,205,289,1389,1642,1528,984,3996,3296,48209010905,48,209,010905
16851,539,1485,3394,3484,2673,1280,8634,8217,48209010906,48,209,010906
14466,756,1564,1821,3467,1819,972,7116,7350,48209010907,48,209,010907
15448,478,1183,3118,3364,2058,880,8144,7304,48209010908,48,209,010908
8299,599,793,1136,2107,1014,851,3965,4334,48209010909,48,209,010909
10379,389,712,2197,2206,1284,764,5206,5173,48209010910,48,209,010910
3994,243,305,272,933,696,527,2032,1962,48211950300,48,211,950300
6780,160,588,558,1063,1626,1713,3595,3185,48213950100,48,213,950100
5383,251,539,564,955,1000,888,2448,2935,48213950200,48,213,950200
7822,187,623,969,1468,1304,1988,3630,4192,48213950300,48,213,950300
4716,261,475,541,817,853,1008,2304,2412,48213950400,48,213,950400
2577,149,186,287,482,416,559,1247,1330,48213950500,48,213,950500
4144,174,313,550,702,979,830,1915,2229,48213950601,48,213,950601
5225,227,392,496,1093,1021,1175,2506,2719,48213950602,48,213,950602
4438,191,381,525,626,959,982,2206,2232,48213950700,48,213,950700
5127,181,295,514,896,1031,1648,2566,2561,48213950800,48,213,950800
5623,235,379,537,740,1817,981,2848,2775,48213950901,48,213,950901
2219,86,139,176,421,489,532,1070,1149,48213950902,48,213,950902
2303,116,72,131,464,613,691,1158,1145,48213950903,48,213,950903
2484,127,230,409,443,405,335,1343,1141,48213951000,48,213,951000
3521,140,180,287,549,971,796,1743,1778,48213951100,48,213,951100
6472,256,688,916,725,1139,762,3263,3209,48213951200,48,213,951200
5556,249,439,669,1063,646,1340,2503,3053,48213951300,48,213,951300
6680,219,446,742,935,1841,1590,3140,3540,48213951400,48,213,951400
6653,415,615,926,974,900,690,3140,3513,48215020101,48,215,020101
9087,256,1293,423,1570,1575,1932,4728,4359,48215020102,48,215,020102
8048,533,1099,1163,1354,1315,908,4032,4016,48215020201,48,215,020201
7106,413,849,1012,1193,957,737,3402,3704,48215020202,48,215,020202
8800,597,880,1075,1717,1165,1012,4206,4594,48215020204,48,215,020204
5588,325,657,516,1067,895,693,2426,3162,48215020205,48,215,020205
10861,818,1115,853,2846,1556,1212,5469,5392,48215020301,48,215,020301
9856,497,983,1190,1657,1842,1172,4700,5156,48215020302,48,215,020302
9680,511,908,1156,2236,1483,776,5137,4543,48215020402,48,215,020402
5098,235,347,697,989,673,887,2422,2676,48215020403,48,215,020403
5420,156,155,416,864,845,1782,2538,2882,48215020404,48,215,020404
5556,225,585,689,1027,524,1077,2790,2766,48215020501,48,215,020501
11739,858,1791,876,2676,1353,1195,6063,5676,48215020503,48,215,020503
7746,165,378,1133,1504,1015,1329,3872,3874,48215020504,48,215,020504
2128,111,226,198,618,208,432,868,1260,48215020600,48,215,020600
11289,524,1148,1348,2450,1535,931,5043,6246,48215020701,48,215,020701
7860,459,1042,1134,1757,1278,914,3922,3938,48215020721,48,215,020721
5211,275,640,782,816,805,960,2537,2674,48215020723,48,215,020723
4068,200,436,587,815,586,629,1853,2215,48215020724,48,215,020724
4326,270,555,532,726,726,674,2079,2247,48215020725,48,215,020725
7679,466,922,960,1556,794,875,3874,3805,48215020726,48,215,020726
6962,201,629,907,1712,957,952,3726,3236,48215020802,48,215,020802
4938,203,546,671,881,1036,683,2421,2517,48215020803,48,215,020803
4800,100,656,1065,750,579,393,2650,2150,48215020804,48,215,020804
5139,195,281,1010,1156,708,875,2432,2707,48215020901,48,215,020901
5390,318,514,1159,1025,887,587,2684,2706,48215020903,48,215,020903
4978,185,386,905,1068,691,819,2535,2443,48215020904,48,215,020904
6485,249,525,756,1180,1024,1314,3067,3418,48215021000,48,215,021000
2658,125,203,396,319,424,667,1156,1502,48215021100,48,215,021100
3041,60,232,446,547,581,725,1584,1457,48215021201,48,215,021201
5279,152,211,1170,509,814,972,2410,2869,48215021202,48,215,021202
15742,1094,1918,1523,3202,1701,1493,6899,8843,48215021302,48,215,021302
9366,702,1038,1511,1390,1016,1026,4725,4641,48215021303,48,215,021303
6259,335,747,876,1227,780,575,3362,2897,48215021304,48,215,021304
8129,435,1125,916,1650,1230,821,4452,3677,48215021305,48,215,021305
5983,185,545,901,900,882,641,2773,3210,48215021401,48,215,021401
5340,296,447,666,755,732,995,2617,2723,48215021403,48,215,021403
10116,476,740,1495,1911,1235,1903,4795,5321,48215021404,48,215,021404
4066,165,334,527,656,546,670,1972,2094,48215021500,48,215,021500
4032,170,373,456,695,691,640,1949,2083,48215021600,48,215,021600
10829,483,1192,1825,1649,1381,809,5244,5585,48215021701,48,215,021701
12629,659,1094,1609,2854,1266,1331,5780,6849,48215021702,48,215,021702
5254,290,387,845,840,809,499,2440,2814,48215021803,48,215,021803
3868,172,426,441,619,657,725,1898,1970,48215021804,48,215,021804
9965,684,1323,1255,1962,1425,927,4975,4990,48215021805,48,215,021805
8596,374,1202,1073,1695,816,665,3932,4664,48215021806,48,215,021806
8620,486,661,1264,1684,1083,1218,3979,4641,48215021901,48,215,021901
5365,175,372,697,767,624,878,2436,2929,48215021903,48,215,021903
4797,306,509,510,763,763,828,2317,2480,48215021904,48,215,021904
14053,693,1699,1756,3061,1777,1209,6696,7357,48215022001,48,215,022001
6147,266,566,801,915,953,991,3058,3089,48215022003,48,215,022003
9031,943,1200,767,1964,419,729,4669,4362,48215022004,48,215,022004
5605,273,515,741,856,820,1185,2880,2725,48215022103,48,215,022103
13840,1468,1538,1532,2659,1280,460,6555,7285,48215022104,48,215,022104
3513,156,413,549,479,434,489,1355,2158,48215022105,48,215,022105
7309,432,704,808,1462,779,776,3867,3442,48215022106,48,215,022106
7081,522,702,885,1506,872,671,3541,3540,48215022201,48,215,022201
4742,302,439,708,680,812,704,2402,2340,48215022203,48,215,022203
5961,275,656,1075,968,480,593,3031,2930,48215022204,48,215,022204
11144,681,984,1245,2165,1707,1380,5648,5496,48215022300,48,215,022300
4775,261,430,731,695,722,436,2695,2080,48215022401,48,215,022401
6991,376,674,950,1305,1093,601,3563,3428,48215022402,48,215,022402
6808,385,749,875,1068,1215,518,3347,3461,48215022501,48,215,022501
5701,325,260,1049,1067,680,681,2833,2868,48215022502,48,215,022502
1972,103,315,148,293,319,507,886,1086,48215022600,48,215,022600
5110,137,704,388,600,783,1597,2489,2621,48215022701,48,215,022701
4987,188,555,662,771,538,1078,2365,2622,48215022702,48,215,022702
9717,521,1462,1350,1478,1724,1112,5110,4607,48215022800,48,215,022800
4136,152,221,554,659,648,896,1985,2151,48215022900,48,215,022900
5776,329,530,624,1026,818,815,2518,3258,48215023000,48,215,023000
8077,515,1102,938,1670,972,738,4296,3781,48215023102,48,215,023102
8030,517,735,1103,1262,732,487,3743,4287,48215023103,48,215,023103
5247,327,526,740,753,626,602,2523,2724,48215023104,48,215,023104
8737,220,878,1870,983,1289,817,4005,4732,48215023503,48,215,023503
10234,596,1120,1229,2408,1235,920,5183,5051,48215023504,48,215,023504
10104,393,1504,1275,1769,1445,663,4985,5119,48215023507,48,215,023507
13329,568,1230,1566,3665,1864,799,6776,6553,48215023509,48,215,023509
9887,549,1036,1066,1815,2035,835,5306,4581,48215023510,48,215,023510
12023,578,1698,1687,1841,1580,603,6109,5914,48215023511,48,215,023511
5133,10,834,1717,1799,613,105,4828,305,48215023512,48,215,023512
9111,592,779,1151,1595,980,466,4290,4821,48215023513,48,215,023513
9157,420,1075,1168,1769,1348,477,4406,4751,48215023514,48,215,023514
13923,733,1698,2191,2455,1840,921,6910,7013,48215023515,48,215,023515
9183,639,945,1139,1787,1276,908,4281,4902,48215023600,48,215,023600
5569,179,592,1024,785,714,390,2911,2658,48215023700,48,215,023700
12032,912,1686,1538,2413,1324,658,5410,6622,48215023801,48,215,023801
10330,591,887,1256,2330,1132,1282,5372,4958,48215023802,48,215,023802
15741,877,1711,2154,3401,2235,1516,7449,8292,48215023902,48,215,023902
4219,191,531,668,798,478,599,2253,1966,48215023903,48,215,023903
9197,310,1014,1853,1969,1013,471,4524,4673,48215023904,48,215,023904
17384,799,3386,3373,2586,2019,790,8105,9279,48215024000,48,215,024000
9771,346,977,1763,1420,1757,1107,4633,5138,48215024105,48,215,024105
12663,773,1372,1524,2453,1849,1036,6377,6286,48215024106,48,215,024106
4382,211,453,663,733,755,525,1984,2398,48215024107,48,215,024107
6046,485,756,628,1196,678,294,2963,3083,48215024108,48,215,024108
7599,506,1105,918,1368,901,506,3435,4164,48215024109,48,215,024109
11643,562,1608,1468,1975,1222,746,5070,6573,48215024110,48,215,024110
5498,379,885,378,1195,752,348,2655,2843,48215024111,48,215,024111
14337,1156,1582,1688,2902,1179,248,6864,7473,48215024112,48,215,024112
6717,422,916,942,1208,787,449,3274,3443,48215024113,48,215,024113
9296,610,1506,1261,1705,1245,285,4258,5038,48215024114,48,215,024114
15813,1215,2111,1779,2713,1275,1111,6795,9018,48215024201,48,215,024201
6076,394,493,244,949,705,1995,2995,3081,48215024203,48,215,024203
4307,336,489,268,896,509,728,2171,2136,48215024204,48,215,024204
8967,391,893,1447,1444,1283,777,4410,4557,48215024205,48,215,024205
1211,12,54,94,304,321,239,572,639,48215024301,48,215,024301
1319,114,68,126,161,238,196,637,682,48215024302,48,215,024302
9370,440,669,1416,1758,1170,872,4651,4719,48215024402,48,215,024402
6480,259,573,993,919,1078,811,2786,3694,48215024403,48,215,024403
3558,83,404,588,486,476,615,1893,1665,48215024404,48,215,024404
8777,463,741,1184,1694,970,1210,4636,4141,48215024500,48,215,024500
7875,491,1000,1403,1439,945,707,4339,3536,48215024600,48,215,024600
